"01:04:44,063","01:04:45,314
",going,LYLE

"01:04:45,398","01:04:47,942
",gold or,SKINNY PETE

"01:04:48,025","01:04:49,902
", ,HALF-EAR

"01:04:49,986","01:04:52,238
", ,HALF-EAR

"01:04:52,321","01:04:53,239
", ,JOHN BRIDGER

"01:04:53,322","01:04:54,240
", ,JOHN BRIDGER

"01:04:54,323","01:04:55,658
", ,HALF-EAR

"01:05:01,664","01:05:02,748
", ,HALF-EAR

"01:05:02,832","01:05:04,792
", ,HALF-EAR

"01:05:04,875","01:05:06,502
", ,HALF-EAR

"01:05:06,544","01:05:07,378
", ,CHARLIE

"01:05:07,461","01:05:08,546
", ,CHARLIE

"01:05:08,629","01:05:11,257
", ,CHARLIE

"01:05:11,340","01:05:12,466
", ,HALF-EAR

"01:05:12,550","01:05:14,176
", ,HALF-EAR

"01:05:14,260","01:05:15,678
", ,HALF-EAR

"01:05:15,761","01:05:18,014
", ,HALF-EAR

"01:05:18,055","01:05:19,432
", ,CHARLIE

"01:05:19,515","01:05:19,890
", ,CHARLIE

"01:05:19,974","01:05:21,058
", ,CHARLIE

"01:05:21,142","01:05:22,059
", ,SECURITY GUARD

"01:05:22,143","01:05:23,769
",big,CHARLIE

"01:05:23,853","01:05:25,771
", ,CHARLIE

"01:05:25,855","01:05:27,106
", ,HALF-EAR

"01:05:27,189","01:05:29,233
", ,HALF-EAR

"01:05:29,317","01:05:32,069
", ,YEVHEN

"01:05:32,153","01:05:33,863
", ,CHARLIE

"01:05:39,744","01:05:41,454
", ,PHILLY STEAK

"01:05:41,537","01:05:43,497
", ,STELLA

"01:05:44,749","01:05:46,208
", ,CHARLIE

"01:05:46,292","01:05:48,085
", ,RECEPTIONIST

"01:05:48,169","01:05:49,962
", ,LYLE

"01:06:07,605","01:06:09,398
",out,STELLA

"01:06:10,066","01:06:11,233
", ,STELLA

"01:06:20,493","01:06:22,244
", ,CHARLIE

"01:06:25,623","01:06:26,749
",on,LYLE

"01:06:29,460","01:06:31,128
",couple,HALF-EAR

"01:06:32,755","01:06:35,383
",shop,DETECTIVE

"01:06:35,466","01:06:38,135
",gold,DETECTIVE

"01:06:38,219","01:06:40,012
",on,DETECTIVE

"01:06:40,096","01:06:41,514
", ,STELLA

"01:06:43,391","01:06:45,601
", ,CHARLIE

"01:06:50,648","01:06:52,692
", ,BUSBOY

"01:06:53,985","01:06:56,487
", ,STELLA

"01:06:57,738","01:06:58,698
", ,RECEPTIONIST

"01:06:58,781","01:07:00,116
",long,HALF-EAR

"01:07:00,199","01:07:02,201
",big on,STELLA

"01:07:04,620","01:07:07,790
", ,LYLE

"01:07:07,873","01:07:09,166
", ,CHARLIE

"01:07:37,653","01:07:39,322
", ,JOHN BRIDGER

"01:07:50,499","01:07:52,043
", ,MASHKOV

"01:07:53,127","01:07:54,587
", ,YEVHEN

"01:07:54,670","01:07:56,547
", ,HALF-EAR

"01:07:56,631","01:07:59,258
",gold,DETECTIVE

"01:07:59,342","01:08:01,010
",on,DETECTIVE

"01:08:02,053","01:08:03,512
", ,STELLA

"01:08:10,811","01:08:12,188
", ,LYLE

"01:08:12,229","01:08:14,231
", ,LYLE

"01:08:14,273","01:08:15,650
", ,JOHN BRIDGER

"01:08:15,733","01:08:18,486
", ,CHARLIE

"01:08:18,569","01:08:20,529
", ,STELLA

"01:08:20,571","01:08:22,990
",out,CHARLIE

"01:08:23,074","01:08:24,575
", ,STELLA

"01:08:24,659","01:08:25,993
",green on,HANDSOME ROB

"01:08:26,077","01:08:27,203
", ,STEVE

"01:08:27,286","01:08:28,871
", ,STELLA

"01:08:28,996","01:08:29,997
", ,CHARLIE

"01:08:30,081","01:08:32,291
",on,LYLE

"01:08:32,375","01:08:34,335
",dead on,LYLE

"01:08:34,418","01:08:35,711
",get,CHARLIE

"01:08:35,753","01:08:37,213
",get,CHARLIE

"01:09:08,202","01:09:10,871
", ,YEVHEN

"01:09:10,997","01:09:12,665
", ,CHARLIE

"01:09:12,748","01:09:13,916
", ,CHARLIE

"01:09:25,803","01:09:26,762
", ,CHARLIE

"01:09:26,804","01:09:27,805
", ,CHARLIE

"01:09:29,473","01:09:30,600
", ,CHARLIE

"01:09:32,935","01:09:34,770
", ,FURIOUS DRIVER

"01:09:34,854","01:09:36,856
",party,CHARLIE

"01:09:40,276","01:09:41,861
",party,VALET

"01:09:41,944","01:09:43,738
", ,JOHN BRIDGER

"01:09:46,240","01:09:48,159
", ,CHARLIE

"01:09:48,242","01:09:49,910
", ,RICHARD

"01:09:49,994","01:09:51,037
", ,FIRST COP

"01:09:51,120","01:09:53,789
", ,STELLA

"01:09:55,583","01:09:57,460
", ,STELLA

"01:09:57,543","01:10:00,212
", ,RECEPTIONIST

"01:10:00,296","01:10:01,922
",out,CHARLIE

"01:10:02,006","01:10:03,299
", ,CHARLIE

"01:10:03,341","01:10:05,968
",get out,STELLA

"01:10:09,847","01:10:11,849
", ,HALF-EAR

"01:10:11,933","01:10:13,643
", ,HANDSOME ROB

"01:10:13,684","01:10:15,269
", ,CHARLIE

"01:10:15,353","01:10:19,106
", ,CHARLIE

"01:10:19,190","01:10:22,485
", ,MASHKOV

"01:10:22,526","01:10:25,655
", ,HALF-EAR

"01:10:25,738","01:10:27,156
", ,STELLA

"01:10:27,198","01:10:29,909
", ,BUSBOY

"01:10:29,992","01:10:31,035
", ,BUSBOY

"01:10:34,288","01:10:36,290
",going,STEVE

"01:10:42,254","01:10:44,465
",get check,CHARLIE

"01:10:44,548","01:10:45,716
",place,STELLA

"01:10:45,800","01:10:46,759
", ,LYLE

"01:10:46,842","01:10:48,344
", ,STELLA

"01:10:48,427","01:10:49,387
", ,HALF-EAR

"01:10:49,470","01:10:52,473
",company,STEVE

"01:10:52,556","01:10:53,557
", ,CHARLIE

"01:10:53,599","01:10:56,978
", ,STELLA

"01:10:57,061","01:10:58,229
", ,STELLA

"01:10:58,312","01:11:00,523
", ,STEVE

"01:11:00,564","01:11:03,317
", ,JOHN BRIDGER

"01:11:03,401","01:11:04,402
", ,CHARLIE

"01:11:04,485","01:11:08,239
", ,JOHN BRIDGER

"01:11:08,322","01:11:11,617
", ,JOHN BRIDGER

"01:11:16,080","01:11:17,873
", ,STEVE

"01:11:17,915","01:11:19,292
",up,STEVE

"01:11:20,835","01:11:21,752
", ,STELLA

"01:11:21,836","01:11:23,337
", ,STELLA

"01:11:23,421","01:11:25,589
", ,CHARLIE

"01:11:25,673","01:11:26,757
", ,STELLA

"01:11:26,841","01:11:29,218
", ,STEVE

"01:11:29,302","01:11:31,304
", ,STEVE

"01:11:31,387","01:11:32,513
", ,STEVE

"01:11:33,889","01:11:36,225
", ,STELLA

"01:11:36,267","01:11:38,644
", ,STEVE

"01:11:42,356","01:11:44,817
", ,STELLA

"01:11:44,900","01:11:46,819
", ,CHARLIE

"01:11:46,902","01:11:50,072
", ,STEVE

"01:11:50,114","01:11:52,783
", ,STEVE

"01:11:52,867","01:11:54,744
",up,STEVE

"01:11:57,455","01:11:59,665
", ,STEVE

"01:12:04,420","01:12:06,088
", ,HALF-EAR

"01:12:17,850","01:12:19,101
", ,SKINNY PETE

"01:12:19,143","01:12:21,938
", ,JOHN BRIDGER

"01:12:21,979","01:12:23,564
", ,HALF-EAR

"01:12:23,648","01:12:24,649
", ,STELLA

"01:12:24,732","01:12:26,400
",way,CHARLIE

"01:12:30,029","01:12:31,030
", ,HANDSOME ROB

"01:12:31,113","01:12:32,198
",on,HANDSOME ROB

"01:12:37,828","01:12:38,788
", ,STEVE

"01:12:38,871","01:12:40,122
", ,LYLE

"01:12:41,916","01:12:43,793
", ,LYLE

"01:12:43,834","01:12:44,835
", ,STELLA

"01:12:44,919","01:12:47,046
", ,CHARLIE

"01:12:47,129","01:12:48,839
", ,MASHKOV

"01:12:48,923","01:12:50,299
", ,CHARLIE

"01:12:50,341","01:12:51,801
", ,CHARLIE

"01:12:51,884","01:12:54,387
", ,HANDSOME ROB

"01:12:54,470","01:12:55,554
", ,HANDSOME ROB

"01:12:55,638","01:12:57,306
",dead,STEVE

"01:12:57,348","01:12:59,100
", ,HALF-EAR

"01:12:59,183","01:13:01,394
",lot gold,MASHKOV

"01:13:01,477","01:13:03,312
", ,STELLA

"01:13:03,396","01:13:05,898
", ,HALF-EAR

"01:13:06,023","01:13:07,566
", ,STEVE

"01:13:07,650","01:13:09,110
", ,STEVE

"01:13:09,193","01:13:11,821
", ,STEVE

"01:13:11,904","01:13:14,365
",out on,RECEPTIONIST

"01:13:14,448","01:13:16,158
",up,STELLA

"01:13:16,242","01:13:17,994
", ,CHARLIE

"01:13:18,077","01:13:22,331
", ,YEVHEN

"01:13:22,373","01:13:24,292
",on,CHARLIE

"01:13:24,375","01:13:27,295
",out,HANDSOME ROB

"01:13:27,378","01:13:30,298
", ,JOHN BRIDGER

"01:13:30,381","01:13:32,675
", ,STEVE

"01:13:32,717","01:13:34,010
",change,RECEPTIONIST

"01:13:34,093","01:13:36,929
", ,JOHN BRIDGER

"01:13:37,054","01:13:38,848
",going,STEVE

"01:13:38,931","01:13:40,891
", ,STEVE

"01:13:40,975","01:13:44,312
", ,JOHN BRIDGER

"01:13:44,395","01:13:45,938
", ,STEVE

"01:13:46,022","01:13:47,356
",get,STELLA

"01:13:47,440","01:13:49,108
", ,DETECTIVE

"01:13:49,191","01:13:51,527
", ,CHARLIE

"01:13:51,569","01:13:53,279
", ,RICHARD

"01:13:53,362","01:13:55,406
", ,STEVE

"01:13:55,489","01:13:56,949
", ,HALF-EAR

"01:13:57,033","01:13:59,368
",money,STEVE

"01:13:59,410","01:14:01,454
", ,CHARLIE

"01:14:01,537","01:14:03,873
",on,DANYA

"01:14:03,956","01:14:05,041
",gold,STELLA

"01:14:05,124","01:14:06,792
", ,RICHARD

"01:14:06,876","01:14:08,794
", ,LYLE

"01:14:08,878","01:14:10,796
",trying,CHARLIE

"01:14:10,880","01:14:13,466
",couple,STELLA

"01:14:13,549","01:14:15,593
", ,YEVHEN

"01:14:15,676","01:14:17,386
", ,STEVE

"01:14:17,470","01:14:18,596
", ,CHARLIE

"01:14:18,679","01:14:19,597
",going,LYLE

"01:14:19,680","01:14:21,724
", ,STEVE

"01:14:25,686","01:14:26,979
", ,STEVE

"01:14:30,358","01:14:31,400
", ,LYLE

"01:14:35,404","01:14:37,406
", ,VALET

"01:15:09,272","01:15:10,356
", ,CHARLIE

"01:15:12,566","01:15:15,319
", ,CHARLIE

"01:15:15,403","01:15:18,114
",considering,CHARLIE

"01:15:18,197","01:15:20,574
",considering,CHARLIE

"01:15:20,658","01:15:21,909
", ,CHARLIE

"01:15:29,166","01:15:34,255
", ,STEVE

"01:15:34,338","01:15:37,758
", ,CHARLIE

"01:15:37,842","01:15:39,802
",on,CHARLIE

"01:15:39,844","01:15:43,431
", ,STEVE

"01:15:46,601","01:15:49,270
",lot,CHARLIE

"01:15:51,355","01:15:53,149
",around,CHARLIE

"01:15:53,190","01:15:54,859
", ,CHARLIE

"01:15:54,942","01:15:57,320
", ,CHARLIE

"01:15:57,361","01:15:58,654
", ,KAREN

"01:15:58,696","01:16:00,615
",having,JOHN BRIDGER

"01:16:00,698","01:16:02,658
", ,CHARLIE

"01:16:05,536","01:16:06,996
", ,LYLE

"01:16:07,038","01:16:09,457
", ,HALF-EAR

"01:16:16,130","01:16:17,340
", ,CHARLIE

"01:16:21,719","01:16:22,678
", ,STEVE

"01:16:22,762","01:16:26,015
",get,STELLA

"01:16:29,101","01:16:30,478
",way,FIRST COP

"01:16:38,444","01:16:39,820
", ,FIRST COP

"01:16:45,409","01:16:47,286
", ,FIRST COP

"01:16:56,003","01:16:57,630
", ,YEVHEN

"01:17:04,136","01:17:07,139
", ,STELLA

"01:17:07,223","01:17:08,391
", ,STEVE

"01:17:11,102","01:17:12,144
", ,LYLE

"01:17:13,437","01:17:14,605
", ,LYLE

"01:17:14,689","01:17:16,148
",security guard,LYLE

"01:17:16,232","01:17:18,401
", ,CHARLIE

"01:17:18,442","01:17:21,070
", ,CHARLIE

"01:17:21,112","01:17:24,907
", ,LYLE

"01:17:24,949","01:17:25,908
", ,LYLE

"01:17:25,950","01:17:29,412
", ,CHARLIE

"01:17:29,453","01:17:31,163
", ,STEVE

"01:17:31,247","01:17:33,291
",gold out,CHARLIE

"01:17:33,374","01:17:34,500
",going,LYLE

"01:17:34,583","01:17:35,793
",going,JOHN BRIDGER

"01:17:35,876","01:17:37,586
",way,STEVE

"01:17:37,628","01:17:39,380
", ,CHARLIE

"01:17:39,463","01:17:40,423
", ,HANDSOME ROB

"01:17:40,464","01:17:41,549
",change,STELLA

"01:17:41,632","01:17:42,591
", ,LYLE

"01:17:42,633","01:17:43,509
",looking way,STEVE

"01:17:43,592","01:17:44,593
", ,CHARLIE

"01:17:44,677","01:17:46,929
", ,STELLA

"01:17:47,013","01:17:48,806
",trying get gold,CHARLIE

"01:17:48,889","01:17:50,099
", ,CHARLIE

"01:17:50,141","01:17:51,475
",going,CHARLIE

"01:17:51,559","01:17:52,476
", ,HANDSOME ROB

"01:17:52,560","01:17:53,686
", ,HANDSOME ROB

"01:17:53,769","01:17:55,438
", ,HANDSOME ROB

"01:17:55,521","01:17:57,773
",out,HANDSOME ROB

"01:17:57,815","01:17:58,816
",set up,CHARLIE

"01:17:58,858","01:18:00,276
", ,CHARLIE

"01:18:00,318","01:18:04,363
", ,CHARLIE

"01:18:04,447","01:18:06,616
", ,CHARLIE

"01:18:06,699","01:18:07,867
", ,HANDSOME ROB

"01:18:07,992","01:18:10,494
", ,HANDSOME ROB

"01:18:10,578","01:18:12,955
", ,CHARLIE

"01:18:19,170","01:18:20,171
", ,STELLA

"01:18:20,254","01:18:21,505
", ,PHILLY STEAK

"01:18:21,589","01:18:22,423
", ,CHARLIE

"01:18:22,506","01:18:23,215
", ,STEVE

"01:18:23,299","01:18:24,967
", ,PHILLY STEAK

"01:18:25,051","01:18:26,010
", ,CHARLIE

"01:18:26,093","01:18:27,011
", ,CHARLIE

"01:18:27,094","01:18:28,095
", ,PHILLY STEAK

"01:18:28,179","01:18:30,848
", ,PHILLY STEAK

"01:18:30,932","01:18:31,974
", ,CHARLIE

"01:18:32,058","01:18:33,225
", ,PHILLY STEAK

"01:18:33,309","01:18:35,227
",gold,PHILLY STEAK

"01:18:35,311","01:18:36,562
", ,HALF-EAR

"01:18:36,646","01:18:37,897
", ,PHILLY STEAK

"01:18:38,022","01:18:39,815
", ,PHILLY STEAK

"01:18:39,857","01:18:41,859
",mess,PHILLY STEAK

"01:18:41,901","01:18:44,445
",or,PHILLY STEAK

"01:18:44,528","01:18:48,115
", ,LYLE

"01:19:14,141","01:19:15,184
", ,HANDSOME ROB

"01:19:15,268","01:19:16,352
", ,STEVE

"01:19:16,435","01:19:17,353
",help,LYLE

"01:19:17,436","01:19:18,521
", ,HALF-EAR

"01:19:18,604","01:19:19,855
", ,HALF-EAR

"01:19:19,939","01:19:20,856
", ,LYLE

"01:19:20,940","01:19:23,192
", ,CHARLIE

"01:19:23,234","01:19:25,611
", ,JOHN BRIDGER

"01:19:25,695","01:19:27,863
", ,CHARLIE

"01:19:27,905","01:19:29,156
", ,CHARLIE

"01:19:31,951","01:19:33,369
", ,LYLE

"01:19:33,411","01:19:34,412
",work,HALF-EAR

"01:19:34,495","01:19:35,955
", ,CHARLIE

"01:19:46,841","01:19:48,217
", ,JOHN BRIDGER

"01:19:48,301","01:19:49,719
",work,HANDSOME ROB

"01:19:49,760","01:19:50,720
", ,HANDSOME ROB

"01:19:59,478","01:20:01,439
", ,CHARLIE

"01:20:01,522","01:20:02,440
", ,STEVE

"01:20:02,523","01:20:03,649
", ,CHARLIE

"01:20:03,733","01:20:06,902
",pin,HALF-EAR

"01:20:06,944","01:20:08,904
", ,HALF-EAR

"01:20:09,071","01:20:11,532
", ,CHARLIE

"01:20:14,410","01:20:16,245
", ,CHARLIE

"01:20:19,290","01:20:20,875
", ,LYLE

"01:20:20,916","01:20:23,919
", ,STELLA

"01:20:24,045","01:20:27,423
", ,JOHN BRIDGER

"01:20:27,465","01:20:29,759
", ,JOHN BRIDGER

"01:20:32,303","01:20:35,431
", ,HANDSOME ROB

"01:20:45,816","01:20:47,610
", ,STELLA

"01:20:47,652","01:20:49,487
", ,STELLA

"01:20:49,570","01:20:51,322
", ,HANDSOME ROB

"01:21:08,297","01:21:09,840
", ,HANDSOME ROB

"01:21:09,924","01:21:10,925
", ,HANDSOME ROB

"01:21:11,008","01:21:13,844
",position,JOHN BRIDGER

"01:21:13,928","01:21:15,429
", ,CHARLIE

"01:21:15,513","01:21:16,722
",position,STELLA

"01:21:16,806","01:21:18,808
", ,JOHN BRIDGER

"01:21:21,894","01:21:23,896
", ,JOHN BRIDGER

"01:21:23,980","01:21:25,648
", ,JOHN BRIDGER

"01:21:41,872","01:21:43,541
", ,STEVE

"01:21:43,624","01:21:46,294
",guard,HANDSOME ROB

"01:21:46,377","01:21:47,336
", ,CHARLIE

"01:21:53,718","01:21:55,428
", ,STELLA

"01:21:55,511","01:21:56,554
", ,CHARLIE

"01:21:56,637","01:21:58,598
", ,RICHARD

"01:21:58,681","01:22:00,725
", ,HANDSOME ROB

"01:22:00,808","01:22:04,353
", ,CHARLIE

"01:22:04,437","01:22:06,188
", ,LYLE

"01:22:06,230","01:22:08,065
", ,LYLE

"01:22:08,149","01:22:09,900
", ,STEVE

"01:22:10,026","01:22:13,279
",gold out,CHARLIE

"01:22:13,362","01:22:15,406
", ,HANDSOME ROB

"01:22:26,751","01:22:28,419
", ,HANDSOME ROB

"01:22:28,502","01:22:30,504
",out,HANDSOME ROB

"01:22:43,142","01:22:44,727
", ,STELLA

"01:22:44,810","01:22:46,437
",out,KAREN

"01:22:46,520","01:22:48,147
", ,KAREN

"01:22:48,230","01:22:51,108
",up,CHARLIE

"01:22:51,192","01:22:53,903
", ,CHARLIE

"01:22:56,948","01:22:59,659
",going,JOHN BRIDGER

"01:22:59,742","01:23:01,911
", ,JOHN BRIDGER

"01:23:12,880","01:23:14,298
", ,LYLE

"01:23:16,801","01:23:18,511
", ,LYLE

"01:23:22,723","01:23:25,601
", ,STELLA

"01:23:34,485","01:23:36,487
",out,LYLE

"01:23:37,989","01:23:39,865
", ,LYLE

"01:23:39,949","01:23:41,158
", ,CHARLIE

"01:23:55,756","01:23:59,719
", ,LYLE

"01:23:59,802","01:24:01,470
", ,CHARLIE

"01:24:03,055","01:24:06,684
",up,STELLA

"01:24:06,767","01:24:08,644
",up,LYLE

"01:24:10,646","01:24:12,565
", ,HALF-EAR

"01:24:14,358","01:24:16,319
", ,HANDSOME ROB

"01:24:17,486","01:24:18,863
", ,HALF-EAR

"01:24:19,947","01:24:21,741
", ,STEVE

"01:24:21,824","01:24:26,203
",way,HALF-EAR

"01:24:33,127","01:24:34,086
", ,HALF-EAR

"01:24:38,591","01:24:41,844
", ,HALF-EAR

"01:24:41,927","01:24:44,680
", ,LYLE

"01:24:52,396","01:24:53,773
", ,CHARLIE

"01:25:00,112","01:25:02,031
", ,DANYA

"01:25:02,073","01:25:03,866
", ,LYLE

"01:25:03,908","01:25:05,701
",out,GUARD

"01:25:05,743","01:25:07,703
", ,CHARLIE

"01:25:07,745","01:25:11,123
",band,HANDSOME ROB

"01:25:11,207","01:25:13,125
",up on,LYLE

"01:25:17,463","01:25:18,881
",get out,GUARD

"01:25:18,923","01:25:20,007
",trying,DRIVER

"01:25:24,887","01:25:27,056
", ,STELLA

"01:25:32,687","01:25:34,397
", ,CHRISTINA GRIEGO

"01:25:34,480","01:25:35,481
", ,CHRISTINA GRIEGO

"01:25:35,564","01:25:38,609
", ,LYLE

"01:25:38,693","01:25:40,903
",up,STELLA

"01:25:40,987","01:25:43,239
", ,CHARLIE

"01:25:51,372","01:25:53,666
", ,LYLE

"01:25:55,626","01:25:57,128
",on,CHARLIE

"01:25:59,297","01:26:00,631
", ,PHILLY STEAK

"01:26:00,715","01:26:02,258
", ,CHARLIE

"01:26:36,834","01:26:38,127
", ,CHARLIE

"01:26:38,210","01:26:40,212
", ,LYLE

"01:26:40,296","01:26:42,298
", ,STELLA

"01:26:42,381","01:26:43,507
", ,STELLA

"01:26:59,690","01:27:00,358
",on,STEVE

"01:27:17,375","01:27:18,250
", ,STEVE

"01:27:22,505","01:27:25,174
",out out,STEVE

"01:27:25,257","01:27:26,217
", ,RICHARD

"01:27:33,808","01:27:35,142
", ,LYLE

"01:27:35,226","01:27:36,352
",or on,STEVE

"01:27:42,316","01:27:43,276
",on on,STELLA

"01:27:44,527","01:27:46,070
",on,CHARLIE

"01:27:53,119","01:27:54,537
", ,CHARLIE

"01:27:54,620","01:27:56,539
", ,JOHN BRIDGER

"01:28:34,952","01:28:36,412
", ,STEVE

"01:28:36,495","01:28:37,913
",position,LYLE

"01:28:37,997","01:28:39,290
", ,LYLE

"01:28:51,344","01:28:52,678
", ,LYLE

"01:28:52,762","01:28:54,805
", ,LYLE

"01:28:54,889","01:28:56,599
", ,LYLE

"01:28:56,682","01:28:58,434
", ,LYLE

"01:28:58,476","01:28:59,810
", ,LYLE

"01:28:59,894","01:29:01,520
", ,LYLE

"01:29:01,604","01:29:03,272
", ,LYLE

"01:29:03,356","01:29:04,106
", ,STELLA

"01:29:04,190","01:29:05,608
", ,LYLE

"01:29:05,691","01:29:07,610
", ,LYLE

"01:29:07,693","01:29:09,362
", ,JOHN BRIDGER

"01:29:30,967","01:29:32,551
", ,SECOND COP

"01:29:38,808","01:29:40,351
", ,RICHARD

"01:29:40,434","01:29:42,937
", ,STELLA

"01:29:47,400","01:29:49,318
", ,LYLE

"01:29:49,360","01:29:50,820
",get,RICHARD

"01:30:01,539","01:30:04,250
", ,BURLY MAN

"01:30:04,333","01:30:05,126
", ,STELLA

"01:30:06,252","01:30:08,087
", ,CHARLIE

"01:30:08,170","01:30:09,005
", ,STELLA

"01:30:10,339","01:30:11,924
",on,CHARLIE

"01:30:13,384","01:30:14,593
", ,PHILLY STEAK

"01:30:14,677","01:30:16,012
", ,HALF-EAR

"01:30:16,095","01:30:17,722
", ,LYLE

"01:30:17,805","01:30:19,932
", ,CHRISTINA GRIEGO

"01:30:20,016","01:30:21,726
", ,STELLA

"01:30:21,809","01:30:23,686
",place,CHARLIE

"01:30:23,728","01:30:24,895
", ,RECEPTIONIST

"01:30:24,979","01:30:26,689
",up,CHARLIE

"01:30:56,010","01:30:59,513
", ,JOHN BRIDGER

"01:31:00,723","01:31:02,600
", ,STELLA

"01:31:02,683","01:31:05,478
", ,HANDSOME ROB

"01:31:05,561","01:31:08,064
", ,CHARLIE

"01:31:10,483","01:31:11,651
",get,STELLA

"01:31:11,734","01:31:13,235
", ,CHARLIE

"01:31:13,319","01:31:15,196
", ,STEVE

"01:31:15,237","01:31:16,238
", ,LYLE

"01:31:16,280","01:31:17,907
", ,LYLE

"01:31:17,990","01:31:19,784
", ,LYLE

"01:31:19,867","01:31:20,910
", ,CHRISTINA GRIEGO

"01:31:20,993","01:31:22,578
",up,HOMEBOY

"01:31:37,301","01:31:39,262
", ,STELLA

"01:31:39,345","01:31:41,347
", ,LYLE

"01:31:41,430","01:31:43,641
", ,LYLE

"01:31:43,724","01:31:46,602
", ,JOHN BRIDGER

"01:31:46,686","01:31:48,437
", ,JOHN BRIDGER

"01:32:21,846","01:32:23,806
", ,LYLE

"01:32:23,848","01:32:24,807
", ,LYLE

"01:32:24,849","01:32:25,933
", ,LYLE

"01:32:26,058","01:32:27,226
", ,HANDSOME ROB

"01:32:27,310","01:32:28,644
", ,STELLA

"01:32:28,728","01:32:30,062
",on,LYLE

"01:32:30,146","01:32:32,315
", ,JOHN BRIDGER

"01:33:27,411","01:33:28,621
", ,JOHN BRIDGER

"01:33:28,704","01:33:29,997
",on on,STELLA

"01:33:36,545","01:33:38,047
", ,STELLA

"01:33:38,130","01:33:41,300
", ,SECOND COP

"01:33:41,384","01:33:42,468
", ,SECOND COP

"01:33:45,763","01:33:47,265
", ,LYLE

"01:33:47,348","01:33:48,266
", ,CHARLIE

"01:33:48,349","01:33:50,351
", ,CHARLIE

"01:33:52,019","01:33:54,438
", ,CHARLIE

"01:33:54,522","01:33:55,690
", ,STELLA

"01:33:55,731","01:33:58,109
", ,STELLA

"01:34:01,570","01:34:03,072
", ,STELLA

"01:34:03,114","01:34:03,864
", ,STELLA

"01:34:04,907","01:34:06,033
", ,STELLA

"01:34:06,117","01:34:07,493
", ,RICHARD

"01:34:07,576","01:34:09,495
",gold,JOHN BRIDGER

"01:34:13,833","01:34:16,877
", ,JOHN BRIDGER

"01:34:16,919","01:34:20,840
", ,JOHN BRIDGER

"01:34:20,923","01:34:23,342
",get on,HALF-EAR

"01:35:00,630","01:35:02,089
", ,STELLA

"01:35:10,222","01:35:11,766
", ,STELLA

"01:35:11,807","01:35:13,267
", ,STEVE

"01:35:13,309","01:35:15,645
", ,STEVE

"01:35:15,686","01:35:17,647
", ,HALF-EAR

"01:35:17,688","01:35:18,856
", ,HALF-EAR

"01:35:42,380","01:35:44,090
",on,HANDSOME ROB

"01:35:47,426","01:35:49,095
", ,LYLE

"01:35:49,178","01:35:50,721
", ,CHARLIE

"01:35:50,805","01:35:52,390
",get,MASHKOV

"01:35:57,395","01:35:58,437
", ,FURIOUS DRIVER

"01:36:02,692","01:36:03,317
", ,FURIOUS DRIVER

"01:36:17,581","01:36:18,457
", ,STELLA

"01:36:27,717","01:36:28,342
", ,STELLA

"01:36:30,428","01:36:30,970
", ,STELLA

"01:36:33,723","01:36:34,307
", ,STELLA

"01:36:39,645","01:36:41,731
",on,CHARLIE

"01:36:46,944","01:36:48,404
", ,RICHARD

"01:36:58,080","01:37:00,708
",on on out,STELLA

"01:37:27,985","01:37:29,612
",on,STELLA

"01:37:36,410","01:37:38,621
",going going,LYLE

"01:37:58,057","01:37:58,933
",going,STEVE

"01:37:58,975","01:38:00,101
", ,STELLA

"01:38:00,142","01:38:01,352
", ,STELLA

"01:38:02,603","01:38:04,146
",on on,CHARLIE

"01:38:12,613","01:38:14,699
",up on,STELLA

"01:38:18,202","01:38:19,870
", ,LYLE

"01:38:21,872","01:38:22,873
", ,CHARLIE

"01:39:22,600","01:39:23,893
", ,STEVE

"01:40:02,306","01:40:03,391
",out,LYLE

"01:40:03,432","01:40:05,268
",out,HANDSOME ROB

"01:40:05,351","01:40:06,894
",get out,HALF-EAR

"01:41:41,697","01:41:42,657
",bunch,CHARLIE

"01:41:42,698","01:41:44,325
", ,CHARLIE

"01:41:44,367","01:41:46,369
", ,STEVE

"01:41:46,452","01:41:48,871
", ,CHARLIE

"01:41:48,913","01:41:51,332
", ,STEVE

"01:41:55,836","01:41:58,214
", ,HALF-EAR

"01:42:02,843","01:42:04,512
",on,LYLE

"01:42:10,268","01:42:12,353
",help,LYLE

